s.area	s.perimeter	s.radius.mean	s.radius.sd	s.radius.min	s.radius.max	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2	m.cx	m.cy	m.majoraxis	m.eccentricity	m.theta	Cir
98	56	7.11898375972052	3.7015466740075	1.02332491299248	12.6763579556751	0.103539034661484	5.87755102040816	0.275035389743825	5.05368133648017	0.453279357481038	13.9455782312925	181.297773814698	0.870388003644373	1.11643810797367	5.87755102040816	0.656597197745712	0.0475768922700247	0.230124350200729	0.091604938271605	9.28888888888889	-0.162546353522869	4.99506172839506	0.355917546505782	14.4444444444444	191.095732507184	0.864887217403035	1.08564254755662	9.28888888888889	0.678247720146205	0.0589857691233374	0.252692884099861	373.897959183673	13.7244897959184	31.9481095109863	0.980057203481591	-1.39575430940108	0.392699081698724
135	43	6.33866129413087	1.52280637321865	3.3152384289814	9.16211188608217	0.0313524810023837	10.5874730021598	0.748317608539005	22.03340035173	0.326174068285617	20.9503239740821	458.796289460246	1.32253344495002	1.68656073965261	10.5874730021598	0.81059584398105	0.242345053664705	0.609851138355811	0.0262229193216351	30.8910891089109	0.348319718746768	24.7011077345358	0.199620945188996	21.5049504950495	471.871378920948	1.30697938179866	1.69668312735149	30.8910891089109	1.02591114098323	0.169179218346402	0.518811541041374	396.503703703704	9.57037037037037	16.266870062218	0.642091274065147	-1.33659006269269	0.917501369896424
130	47	6.55171737272121	2.54917004439569	2.22225868890155	11.0858414425297	0.0342882876278348	10.4210526315789	0.704891822228469	18.6563264194712	0.305163251616341	20.0411899313501	411.980335080747	1.28549527520792	1.64707440755346	10.4210526315789	0.80763176579328	0.214698393865012	0.571921944437919	0.0287534626038781	30.2	0.267468033783736	21.6134349030471	0.204121724103873	20.3684210526316	416.483542037873	1.28361551456847	1.6794931681876	30.2	1.05134411289999	0.129572061883539	0.455632753094773	433.076923076923	11.2923076923077	22.4768516875152	0.928854611231689	-1.49570952908392	0.739532901705157
50	23	3.57023389941822	0.90687816882192	1.96615983558176	4.97346455868003	0.042354659418232	9.64968152866242	0.590350489683197	12.7779727372307	0.328641778360774	17.9044585987261	317.309050959898	1.17583517838342	1.5147552182597	9.64968152866242	0.800287889347034	0.174476469562451	0.501396845077327	0.0703125	25	-0.0217113665389527	13.234375	0.303197218850016	18.25	323.229506345948	0.949942013220056	1.17571450996804	25	0.813629751732007	0.041647834322302	0.220856356324662	448.64	4	10.5171520034079	0.782771928482991	0.720245626267899	1.18774769511901
46	22	3.40126555391777	0.741054132148088	2.11498002256943	4.53476014655426	0.0728418549346018	10.2896551724138	0.397233862339514	9.53536266349584	0.348862284034698	16.7310344827586	270.82792494082	1.01556027867397	1.28265053531497	10.2896551724138	0.730585475148436	0.125074349153733	0.396593984399257	0.127551020408163	9	-0.0416297608503087	5.32015306122449	0.485132514544279	15.9285714285714	239.306030133273	0.729051110864847	0.922570393791691	9	0.58977508466702	0.0230202297305007	0.145794094334169	468.195652173913	5.06521739130435	9.74726342694379	0.780173306244946	-1.52509940643953	1.19432447987711
198	50	7.76869527963581	1.76039019883784	4.29516006686599	11.9334990677504	0.027161290187463	10.6758321273517	0.744700987671514	21.9084869345586	0.313623882737699	21.3878437047757	475.004862996614	1.33674030905876	1.72590794046847	10.6758321273517	0.830793354812321	0.238543675190702	0.611070916365098	0.021474435196195	30.8	0.263823837024236	21.9189060642093	0.227498530048997	22.2758620689655	490.800622565281	1.34920446894625	1.78308818797937	30.8	0.995462950148201	0.100570304406273	0.414807148266838	505.838383838384	8.77272727272727	20.8725693811783	0.747331207079909	-1.24823714423955	0.995256552657247
34	21	2.81950983785948	0.791408865905887	1.42936485902887	4.29786636935093	0.107855902777778	6.52083333333333	0.0590003757985726	4.46484375	0.389470211161388	13.625	171.468314505822	0.813685748950061	1.06392715253488	6.52083333333333	0.648977130981389	0.0298264864990028	0.178045743081679	0.2608	2.24	-0.136363636363643	1.9856	0.552	11.76	130.22653937913	0.423151258875758	0.591728056447588	2.24	0.297895527222605	0.0136390030273484	0.0899614880793252	536.764705882353	3.88235294117647	7.75313453879993	0.483208021636977	-0.603935277891936	0.968835829678485
154	50	6.91706125006697	2.73024974367217	1.10453610171875	11.4725759966975	0.0302886281852909	10.8620037807183	0.675414931600408	17.7321371778974	0.313648060295453	20.8506616257089	438.745043559628	1.28849153574298	1.66133382230626	10.8620037807183	0.815569628200395	0.207583799120969	0.565170009958493	0.0257140769961283	33.0854700854701	0.1080899852204	19.547538169333	0.224866959093581	21.2735042735043	440.82713429754	1.2804441849216	1.7144034139232	33.0854700854701	1.0090777152222	0.0712704660925047	0.344968503553531	552.863636363636	10.1753246753247	24.0364994897479	0.92162322219278	-1.38186170192911	0.774088429844525
389	143	12.1965851542777	5.36841836926119	0.350279154863464	22.2178573448661	0.0393406672249614	9.27147239263804	0.735068443878492	18.4978634639994	0.351687634251691	19.1211656441718	379.514464261891	1.26634884873723	1.61596787094885	9.27147239263804	0.802583623890406	0.213831125473333	0.566434895245817	0.034605691417282	27.3985765124555	0.334679094041025	21.5904972074822	0.271069000537099	19.6120996441281	390.471077012493	1.29523133387867	1.71666212405578	27.3985765124555	1.00301331395422	0.097333425308932	0.401343877728524	643.272493573265	21.8586118251928	47.2422159739479	0.90982247552966	1.28532378080012	0.239049252725596
997	410	23.4991736998418	10.9970576982371	1.2849585136943	47.0556743043342	0.0537258755612237	8.67980446073938	0.617491158062803	12.3458873483563	0.370961455045134	17.0867705468989	291.097733705114	1.13703735877225	1.46386854302125	8.67980446073938	0.766354465160094	0.164785161978945	0.480799864549563	0.0478298878287336	22.687134502924	0.17561251727326	14.7599945282309	0.31709528877411	17.2046783625731	289.408759027527	1.17171496158178	1.56204624054006	22.687134502924	0.945540327904597	0.041933793706494	0.254393891171821	668.557673019057	38.8776328986961	94.9777376330564	0.907460784629156	-1.29709900771591	0.0745310618829036
