s.area	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
113	0.891238430758474	2.20354591072626	384.399375959904	0.314856796103599	1.21137544730456	19.399495792148
382	0.932702473378747	5.59971834102976	349.770794965674	0.341845590146142	1.18228375752678	50.7733525537403
147	0.972098112526878	4.09765125512798	419.348960553995	0.333341557620969	1.18622175490934	33.4561777555261
164	0.96107721595422	4.22830237522675	260.486496521945	0.35181968937263	0.999187770887132	34.4667078766538
67	0.971470353503314	2.53151227032309	296.004915504769	0.345307570013452	1.09820620870848	20.4795720482326
172	0.925421754251028	3.85078278472938	382.733553315467	0.356515342723102	1.21016091420823	30.362140909732
106	0.838470909401152	2.23055225722356	391.309436666848	0.344982928385154	1.17996813992129	19.1836847344907
31	0.77865366883923	0.718128125713192	418.002328775232	0.297660728601905	1.14556351248313	8.16306287769234
38	0.814425196620052	0.799276800515328	298.922793070158	0.361516557766558	1.05586110260416	9.38694273962316
104	0.841081296927214	1.96422206560126	554.329877433648	0.330435378253215	1.28332887873247	18.2589584278292
58	0.893085823429046	1.54578562455691	316.475769069751	0.35845154995993	1.08604822031923	14.2942017101432
504	0.864013009988208	6.24655262761926	332.965375708259	0.351862789557476	1.16403326910123	53.9437720407127
64	0.80896155459359	1.3138550805763	295.837051752022	0.372800925257325	0.97935344886344	12.8499381610772
40	0.577335083639799	0.372192621312277	318.083692187285	0.311770673841262	1.10668856470211	7.9110897831657
143	0.797542866593959	2.26352815995296	293.199818586275	0.379915779849388	1.05571954856512	22.51142161657
373	0.928383879946323	5.92202149530008	472.01944946753	0.320814824294314	1.28686842478742	50.9139311453748
81	0.807088198744834	1.8421357100509	188.05419585245	0.379562235343815	0.928463373558022	15.952148189133
144	0.968489921251633	3.99940626373265	308.510144935297	0.349649735532089	1.11210785101904	31.4859695492281
161	0.852278647444014	2.1384993463993	693.182233516913	0.290156634108041	1.3669873206036	21.2487731110312
527	0.914529050267882	8.18077057524452	305.844349701479	0.346788992842124	1.16563162227887	64.4737986732849
36	0.607690704534887	0.437399493877347	243.793191465513	0.348077611670616	1.04669525604738	7.62417594202708
352	0.593465169694137	4.24190956131137	269.797658045474	0.375570968931104	1.05720456237783	36.7771691148026
91	0.881883251891301	1.51534994804443	370.44465531136	0.333912792058487	1.19870855768799	16.036933974354
134	0.893995989266063	2.25319785112795	403.74597672716	0.302215095005308	1.20166566089895	20.8971404419504
130	0.95502476731219	3.28922745712024	305.955705890015	0.354835644347534	1.11143853485367	27.306161865705
54	0.73400308746737	0.614289679365921	395.478387308679	0.330058228734699	1.14147361852499	10.0372761060991
206	0.95304847116728	3.67374079711683	506.532172089642	0.32402090370276	1.29487293414413	30.772594148919
653	0.8944078166347	8.67764442083212	371.074189616793	0.348868127395914	1.19574781121646	71.548898282037
713	0.975328655614557	10.1247949479826	400.087819584966	0.339441593462483	1.22445400380994	84.3593412846469
157	0.955426992768515	3.66910240787877	372.289565003539	0.348553826163903	1.18743310907285	30.9866096217973
451	0.955659688309581	8.63749348782328	329.353832168506	0.340279699929767	1.15321722894469	75.5913746074708
74	0.895649106612968	1.64828620678899	293.592629531599	0.347536241821253	1.08504766486321	15.38224364511
83	0.769740860269621	1.53448643284905	466.751389067658	0.389431636366153	1.17560801973054	14.3055221369225
122	0.933228763987547	2.45351413326388	379.568935071924	0.319067052652282	1.20706603597323	21.7819543513398
99	0.826232776391457	1.71636679113	329.935117643618	0.346007190302927	1.12507959770973	16.1782349530935
792	0.910480075568235	9.36617605722302	440.707760411179	0.325222337084272	1.27929043712248	81.1279195833181
225	0.964545487085548	5.17087295387522	426.409446458408	0.334307506031697	1.24444710885829	42.9160450497004
71	0.808490710358553	1.74965096316868	194.89354903087	0.391550989653456	0.933845386013093	14.642513141493
138	0.941127072990768	3.56081421757398	252.754616608354	0.36166329162678	1.05155452182616	29.034073602246
71	0.82661303012049	1.38311910562803	303.352042050993	0.359793794747355	1.07147588643142	13.5360451328892
83	0.855806947896127	1.58223721815947	295.1761597592	0.3588484375039	1.10439199510502	15.7520232117819
44	0.635154559613304	0.426346760869704	309.858235345967	0.344431292192613	1.05665614750495	8.5341289361981
3653	0.502051084626585	18.8823607519923	397.299393707639	0.340006804698954	1.23553014735661	143.955983629364
60	0.571737757638169	0.903536923302515	457.613552932272	0.355792207359808	1.09170372172418	10.1846268174448
31	0.570424246085732	0.389472868469202	249.453539335786	0.365797579614851	0.994402555825878	6.96832637815441
360	0.836381633878064	4.32993840712826	430.468795587421	0.308287504887533	1.26207783506838	37.7003893391531
40	0.699231833327166	0.665491368255431	244.938427031544	0.356727918985983	1.00322881261154	8.63842458037297
80	0.76865588791381	0.978238817366197	406.85373161832	0.317218054307838	1.26522246915762	12.8037941809249
35	0.729257826391179	0.570896240875424	249.167266736303	0.362651750579183	0.981282246806092	8.15959752384636
59	0.927992688523864	1.67320700342166	244.916982140153	0.406292171573501	0.939505784033125	14.71154265375
192	0.95999968686831	4.48946132061736	365.856481303877	0.326547591369828	1.18748292445089	35.9756592186782
86	0.86388277668129	1.52429025771201	404.06810705903	0.362999375655722	1.15161416967023	15.2964353306818
66	0.516425484676425	0.48019461986952	554.980556375824	0.321226322167499	1.2034761323493	9.97929365119604
75	0.920942046306206	1.76694291946713	292.572971946458	0.348711929626962	1.08649203195349	16.3900511098172
159	0.903714936638596	2.88539728625428	378.835499638212	0.324107638060974	1.21370672946791	24.4411664426567
359	0.786305709212546	3.7565794843303	402.752448744716	0.318272049386474	1.23414550033211	40.138160982134
198	0.876848794675459	3.74445975873776	373.378202543087	0.343414440081107	1.1598662698383	30.2616100454905
280	0.931806327672217	5.33541277595823	372.220438777598	0.349292184033411	1.22910447882304	42.3159393719369
125	0.939427188855404	2.66870467688438	385.152382070791	0.337371218659203	1.1953787837843	22.7308884825731
716	0.894589562616314	8.71880610012951	443.023897289229	0.327703936514578	1.27125893690564	72.6079644737388
60	0.918803537601173	1.59960864964858	253.826223692401	0.395414393061452	1.00642122547169	14.3242280191721
