Group	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
Degenerate	0.91610697463519	1.81125659286682	361.741367421209	0.350560456458239	1.12697484593345	17.6871027432576
Degenerate	0.913954784320657	5.86452795139825	344.31002448095	0.350095503987646	1.19289707876796	51.0374219128428
Degenerate	0.862929354583816	1.18398316168855	198.462982164273	0.446611494129876	0.82680703860231	11.0924562853418
Degenerate	0.779458304857914	0.74013239368134	228.60606773369	0.416652670770318	0.887921315981427	8.80286862997079
Degenerate	0.917367919312878	2.63278413997999	384.170273995405	0.349210221857281	1.21615696050159	24.2454959037451
Degenerate	0.830201497204043	2.17581649424742	393.143463999819	0.333670990865561	1.23774111924517	19.1189587939517
Degenerate	0.527757334480988	4.42178506872042	408.300218239203	0.336402842125674	1.21874195733914	34.3046560593265
Degenerate	0.874399165298655	5.26869703368505	407.960670079515	0.335775142931393	1.20736375723479	45.0680338174196
Degenerate	0.865965725965733	2.01211958269625	407.749514587414	0.322866060163357	1.23484052771878	19.0674662787697
Degenerate	0.935647187860145	3.3577467659799	332.008096464524	0.350983085726198	1.15217388219448	28.9596490508201
Degenerate	0.545124389991982	0.449665385092159	378.112608632919	0.311941581284142	1.18190673874923	9.35445305575669
Degenerate	0.670270299256687	3.40117755121071	336.41967820576	0.351364757192762	1.18297359800015	26.9302004045743
Degenerate	0.473176356847236	0.78765123368334	588.480909166785	0.293548245077657	1.31359368081625	12.5179441377602
Degenerate	0.817774503471332	2.96840772656732	286.262131441954	0.363469018983038	1.10061383524046	29.1487267258398
Degenerate	0.917236353708399	2.72709713373063	316.376460478857	0.385760452760453	1.10009903261443	22.8661825968923
Degenerate	0.546211636813546	0.931380180048347	296.714740832489	0.354243086007792	1.09804510802861	10.6944152379245
Degenerate	0.670570024808952	1.92655251489435	619.038296719886	0.292970527088174	1.38873831732275	19.7951883337283
Degenerate	0.766634726110648	0.820095876061867	271.269082225784	0.377091056796939	1.07296724224523	10.5303797954049
Degenerate	0.824612578281819	2.34914158606053	228.421240025342	0.388963776892866	1.01570392228041	23.1687329434615
Degenerate	0.776807282752985	9.7225269380387	306.845490288255	0.351016058777379	1.13624729337468	73.0758809698225
Degenerate	0.86857804149044	5.18707367617762	516.513699520145	0.310562870807704	1.31887239159519	40.8090279798978
Degenerate	0.937726694312551	2.25084451397541	288.702235525293	0.394015723158332	1.09632573812476	18.950176311422
Degenerate	0.878504795812364	3.5516259154187	760.562004907304	0.322980140424046	1.39863008073075	29.622565387164
Degenerate	0.707192416628343	1.03202174921523	380.501132770219	0.344275759290807	1.15684975868791	11.5714727868976
Degenerate	0.896538163037861	1.44883375375828	246.454731861672	0.372203754811396	1.00452408315307	13.9022591795703
Degenerate	0.750181080558729	2.37599740972939	364.055979541021	0.317119570066863	1.18740833223521	20.3204907521253
Degenerate	0.771255353201076	0.997108393652301	362.196212487583	0.322318057946108	1.18230191015014	12.208321796154
Degenerate	0.646221660213361	6.73981312089247	352.542818490475	0.351829842560666	1.18655595059625	54.0404307418958
Degenerate	0.929322852051446	5.37857025115995	327.873979109827	0.369796110208753	1.1481826306165	47.4646526510177
Degenerate	0.904722393663484	2.18077698655018	316.368431397791	0.371090382498753	1.14780263238016	21.3482966721943
Degenerate	0.885014461451606	5.71971632530835	357.038472487586	0.356894171011818	1.20664265230563	53.4726844420917
Degenerate	0.926064396455243	3.76294249749072	262.694554889303	0.388116041946925	1.10041712977802	31.9828277615166
