s.area	m.eccentricity	s.radius.sd	h.sva.s2	h.idm.s1	h.sen.s1	m.majoraxis
373	0.987583395514124	7.72098870332433	437.230309173919	0.307304942384478	1.26353737249602	58.9171006313912
208796	0.772742775010969	130.236597531543	404.088386514047	0.34915984811206	1.25354264592772	1014.69578155519
662	0.991904296405476	14.1592303647197	331.97358815327	0.36608156327137	1.19389962771706	112.359601520956
168	0.988492994449772	5.40066734266784	394.673792391303	0.329672927273546	1.21462518602213	41.385015813647
156	0.981986568296316	5.59563965225085	332.45519203488	0.370173401028238	1.10367211117673	43.9624715477963
443	0.987125761039329	8.8787072119363	329.58599754714	0.341177899790508	1.16614695003804	73.0951726839022
174	0.801588463974513	1.75934923350685	723.22209993846	0.284937925130623	1.34396459026017	20.1610863271344
42	0.954705647738168	1.94207136244532	136.675750269993	0.53599341834636	0.64351988955582	16.3322298049914
34	0.759116535616052	0.638487129724576	213.986672493459	0.441653178331379	0.860872325588879	8.30913369451542
216	0.972065453944616	4.37503254228401	306.095926399604	0.341878798523679	1.14750463769695	37.0858509750576
400	0.943587696603745	6.11601957473921	483.379432756675	0.317837639232708	1.35046458747997	46.0304813216518
33	0.732575743501561	0.710337726618804	194.801045172926	0.434526563695757	0.905109736864173	8.23971298281763
170	0.954742535743446	3.67568285143839	305.845928879523	0.375874124879702	1.12804463123844	31.6552669675817
175	0.926846774837169	3.61769007431445	250.161300373741	0.396396309662893	1.06179308741759	28.393843845532
55	0.896868916582625	1.28869871315879	241.196531230986	0.351622507200601	0.946050141216746	12.7123088608456
91	0.881352640541469	1.67667109850874	290.620131089561	0.384298892030547	1.12087319875403	16.5927334743899
99	0.697056355361784	1.9217034991798	194.445919924325	0.410100946525549	0.954280765673565	16.8950233534608
1818	0.978624258345699	16.9405634760962	488.940039034413	0.321431602545863	1.34243774853008	135.712646051842
139	0.925215817270522	2.55384203033135	418.902073372869	0.352109575638987	1.24837040850932	23.1861006134645
44	0.661207869230333	0.537697909629861	247.070996504732	0.368093610037344	1.00901030920578	8.73490333561837
1873	0.996137540913002	29.2703567493132	382.597951722542	0.353547731453309	1.23681530773851	222.739203500749
283	0.916114180792006	4.7105764685634	385.293958957466	0.333676019233572	1.24137576446178	35.6067070672613
52	0.938532282432195	1.80817460006739	158.108711676456	0.458362050882503	0.785021064188622	15.8385525136306
57	0.959464790341771	2.03370586215836	162.909772413521	0.481334164250684	0.736260307214644	17.3868418431775
55	0.893761465106878	1.24332084617631	242.773838990983	0.416591205297088	0.965501533260369	12.6498049516907
142	0.971783856435936	3.74949945208742	223.431021206946	0.431017730461292	0.979202666842002	30.4400728069743
306	0.992863679341594	8.69963693534704	273.08648450005	0.397890448625743	1.1003018882846	65.1342049756318
39	0.879822960099206	1.18420306919052	208.265200935404	0.439611533419583	0.853021646786592	10.7382406546527
34	0.956747536871237	1.63012087422628	132.28227737164	0.513039901275195	0.656887431460273	13.2740920889815
33	0.907746822499307	1.41335192485547	120.903332917025	0.489838967261112	0.773414493280504	12.8273241878253
57	0.895744000361197	1.32819397869637	228.774497454385	0.36122905711141	0.987834617514465	13.0198836081061
154	0.964258720186424	3.2933424270032	302.746582278761	0.360724287040077	1.07743216260867	28.7545534658666
59	0.774085392175857	1.32167408760421	222.803539750837	0.376895527121771	0.965339356191938	12.0796610444142
34	0.851582011021915	1.07636087278986	204.136579445669	0.486613876319759	0.742235496007676	9.86803503725439
248	0.960750788221459	4.68065725383488	339.515720837493	0.361039850451615	1.17567281589888	38.8186443979084
150	0.98896500181495	4.93064157394178	209.609351812009	0.392794263868433	0.950466416971494	40.2292956767388
75	0.974446810378075	2.89916777578832	210.235234715558	0.437017753504169	0.853634926204959	23.0879119598265
263	0.958107789290173	4.58246914717074	373.64974812068	0.347125278022826	1.21701355924188	39.6279052422738
84	0.929437737744996	2.41646401775529	235.877215396966	0.388788663839374	0.971541347048854	19.7797900389054
35	0.713902052580165	0.589150691045545	213.852684289807	0.398624305172585	0.926194417254678	8.08787668704894
99	0.950561589156925	2.91316503208484	211.5579768205	0.420548367371897	1.03470502071664	23.5214805172351
406	0.982915460598387	8.43242961030089	244.622457589864	0.388949594924341	1.05388901409109	68.7976572189579
75	0.548228913629453	0.621760006663038	214.469309142167	0.373694048466384	0.950093847446225	11.2446295386748
132	0.928906923429185	2.4617134525834	379.68945282404	0.344493050278971	1.13604050889283	22.2220717585724
32	0.700593242393742	0.548904106055727	224.844743777926	0.383010272716155	0.883358682160495	7.62729555632606
64	0.799102892680998	1.11101467129627	254.000912001833	0.389854231231563	0.987694699497095	12.2806598640092
46	0.452539712441026	0.910133517338631	232.09123294212	0.482642769330076	0.886507900828109	9.05116742031652
40	0.76512782490662	0.647647114548938	205.437750743783	0.356761490727335	0.984304768558215	8.92621942422088
294	0.79534457421583	3.2931631426385	471.152840600883	0.31175994518646	1.30755788162015	30.1195474394406
112	0.971007783756491	3.36391592217807	285.770627291082	0.421754839897603	1.00598534606907	25.3721214823182
378	0.97690118876031	7.5349667493226	429.046081838589	0.335431127198582	1.27944571394424	59.6897212194514
40	0.963058470082963	1.8461649109284	134.910391514966	0.478467350242849	0.563011487693988	15.463487462175
165	0.783654880532095	2.88450039135278	209.557065102601	0.416836262069528	0.943711122101709	23.7529881965447
64	0.981119366966854	2.72317834143687	128.192682763231	0.437705786078752	0.752096139108327	21.870688809436
1661	0.994784113082549	31.8479557187621	341.413289699294	0.364618165288079	1.20018602974934	220.735940534902
43	0.813916172748361	0.923633770713381	229.936329669726	0.392169247759728	0.971348374291065	10.0435901973796
96	0.744622279041995	1.83812614901201	231.328069467362	0.406518857525569	0.96662513689323	16.4397507143144
55	0.94557452441385	1.73529825815749	192.395173030168	0.448851890028361	0.803752991935238	15.1583561850451
44	0.916343995639839	1.35239231278409	172.272187295298	0.459058409035957	0.842401518591145	12.4694263980353
46	0.914461919094151	1.36629226128623	180.704678386463	0.464793775839057	0.787202113803763	12.5862489084206
2469	0.984238152827063	23.3956667244532	346.833027251538	0.363430258688227	1.1549398462219	188.201042384475
36121	0.971499465180086	88.7869171167139	377.103859631746	0.350695184156498	1.23928595109225	716.771329668395
75	0.866810729156092	1.53381090009931	286.251841597094	0.397112446785649	1.06524379876808	14.7403878687129
1189	0.989309866796412	16.2555420672474	509.795988560308	0.333260316363356	1.33485143158797	122.415027898726
208	0.843875390964085	3.47272894782248	346.101398487301	0.393746168926609	1.15123943769479	31.6782828862897
400	0.989218317029025	8.58235837704791	335.123547212604	0.341079100397488	1.16883840198509	71.2594235605292
554	0.979067404594682	8.77929251469796	412.836164235634	0.325414236002471	1.22360622399192	72.2326081048891
31	0.937934488365115	1.17112955409301	151.834187720845	0.430966869506423	0.632860100808934	10.7887606818813
